carrier,bus,2013-01-01,2013-01-08,2013-01-15,2013-01-22,2013-01-29,2013-02-05,2013-02-12,2013-02-19,2013-02-26,2013-03-05,2013-03-12,2013-03-19,2013-03-26,2013-04-02,2013-04-09,2013-04-16,2013-04-23,2013-04-30,2013-05-07,2013-05-14,2013-05-21,2013-05-28,2013-06-04,2013-06-11,2013-06-18,2013-06-25,2013-07-02,2013-07-09,2013-07-16,2013-07-23,2013-07-30,2013-08-06,2013-08-13,2013-08-20,2013-08-27,2013-09-03,2013-09-10,2013-09-17,2013-09-24,2013-10-01,2013-10-08,2013-10-15,2013-10-22,2013-10-29,2013-11-05,2013-11-12,2013-11-19,2013-11-26,2013-12-03,2013-12-10,2013-12-17,2013-12-24,2013-12-31
Combined-Cycle Gas,GB0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,GB3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,LU1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,NL1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,NO2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,PL1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,SE2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,AT1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,BE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,CH1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,CZ1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DE1 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DE1 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DE1 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DE1 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DE1 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DK1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,DK2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,FR1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,GB0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,GB3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,LU1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,NL1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,NO2 0,9348.571358906,10773.261041589609,0.0,0.0,10543.471863194998,2143.09072597345,13171.419806806154,10606.362074015999,9537.480645026999,7259.791459558115,10608.724527298,1262.463932751108,7543.304499994448,0.0,7948.529184969,6647.662512902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,PL1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Load shedding,SE2 0,6898.045424239802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530.312380432099,0.0,3927.535190618075,0.0,0.0,1433.918731782197,0.0,2267.8330609163977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (AC),BE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (AC),DE1 1,464.095241219,197.082590752,343.850077834,369.429362431,567.032307691,330.178754794,160.273548674,425.612711457,182.717410226,501.972230726,368.922951219,452.735030284,286.104572005,321.949454905,301.997748428,356.511044204,269.574625658,205.330551102,349.97019364,164.828804047,329.274547065,382.273850471,183.122386916,373.40247786,369.495972584,411.924793604,99.387290014,136.113560011,119.56047599,123.691825564,234.724617425,313.578710446,274.311956762,274.399269205,280.080704023,187.656520375,279.984181017,326.867153473,271.261394007,376.00638443,361.737587271,373.078074298,559.507725168,522.807943806,396.870142998,258.076585104,291.932206871,368.753819407,475.933069457,410.013329345,523.965362917,512.243751214,607.520625699
Offshore Wind (AC),DE1 4,1247.80150804,1082.67359344,904.659622392,1007.32533277,1543.93342185,728.517498277,341.971633173,1522.73578918,977.263244312,1478.94628138,761.875201179,1306.5739606,951.657763137,940.313884287,1131.22116118,889.585003678,999.159012608,495.325214205,577.94654663,1021.50082953,820.444179254,1357.5502688,281.521729334,760.636813502,556.468969234,1100.25582391,324.558598526,1093.3455669,706.214277842,332.601095497,717.016532039,806.343952404,895.471976882,792.427901668,844.478347974,985.765796389,520.168676914,763.825512648,533.483146856,945.823875488,1010.10491396,880.681204052,1637.74178677,1573.80157384,1174.33702693,1140.72161907,935.662078763,1328.70931717,1448.97624954,1080.12537995,1497.91748255,1350.14849642,1650.24922701
Offshore Wind (AC),DE1 5,194.59267283,94.7714032112,140.952474949,167.76633755,0.0,130.948789847,77.0620974519,174.111548439,99.9854517141,204.152887029,149.388058897,199.603268817,114.681645372,102.131973077,137.887601855,154.178574627,137.793331365,75.7417538852,133.810595688,68.9844827039,110.936575556,159.644497316,59.2653141004,149.525694543,144.595631586,187.582864896,51.9863232198,98.2034742059,58.4162217093,44.9079460415,107.639117237,138.906863383,133.90460824,119.266736316,126.034245681,95.9370307318,108.262348297,130.641066205,114.386222408,156.867018299,153.482533986,149.22276521,0.0,211.740696142,159.256452311,138.696099911,91.8621454541,169.219255078,197.996501046,184.611925674,0.0,0.0,0.0
Offshore Wind (AC),DK1 0,431.689074911,312.92280864,317.053668433,376.009602778,452.539312537,340.260057384,253.653839412,366.717098056,299.672258118,466.678863701,366.700534791,485.849213597,223.688486592,203.491975732,366.063245212,405.817408425,398.279769764,284.002424772,380.515158672,303.585309567,347.741543844,407.352540028,199.690239279,393.473587289,321.960588512,429.14212603,240.922455999,341.690378196,245.755845462,136.229996945,306.757947997,361.988368562,424.679673771,207.75168841,350.765097204,318.482069841,283.864478713,281.396565039,221.143138336,475.031460929,407.335207957,288.037337342,537.701540907,478.301158146,381.163630913,442.366998349,306.021208703,444.843919921,441.171678171,501.754407468,530.002065473,517.294521855,576.449561283
Offshore Wind (AC),DK2 0,247.552417224,213.737031684,217.506087141,255.38969878,300.389025916,168.708879679,109.962956752,300.277442742,174.989041618,288.685309219,178.206369402,315.504213178,172.363113079,156.244314506,235.099786201,210.439994429,218.031913014,120.933234482,154.42138718,199.353790371,0.0,0.0,0.0,0.0,150.439236025,243.370306359,91.2030926588,222.208410577,152.85816935,70.5382304264,158.386541523,212.806928946,192.206103936,170.63021564,190.717155523,218.997169847,127.062808335,167.952843357,110.683088522,232.283078624,224.127378378,182.363509921,337.779893997,304.85787187,236.164788146,255.183616931,173.884328584,263.084692373,289.785751491,255.395414153,315.372102477,285.880817684,342.725698054
Offshore Wind (AC),FR1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (AC),GB0 0,3327.50427301,1834.1288014,2684.75797144,3120.81171166,4145.86349428,3284.19098203,2225.29796084,2807.79075602,1589.11650744,2948.00545273,2628.14395867,3431.34797469,2898.36111341,2734.69232433,2974.12494814,3212.47063976,2678.02763,1987.07902453,3782.99129191,2312.23506538,2939.44800741,1958.25220635,1657.9665838,3067.3661938,2263.41594434,2094.02421748,1818.17559662,863.000274603,1233.32160685,1602.8858079,2922.93929417,1923.1170019,2502.9522203,1361.48511333,2294.24457139,1574.31009558,2928.67237581,2254.39321015,2362.82259999,3216.02243371,3406.66817619,3220.76767445,3966.28074725,3616.47053294,3219.66845239,2691.11901408,3304.86016792,2103.54965142,3609.71482251,3855.86898053,4030.34443514,3726.26661888,4369.04652207
Offshore Wind (AC),GB3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (AC),NL1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (AC),NO2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (AC),PL1 0,2985.449896,2809.73839683,2060.13012274,2120.65805889,3142.412755600431,1710.48639405,860.365586106,3272.21198026,2700.48371394,3510.55562601,1549.5475401,2426.74391202,2329.41412586,2294.21710144,2269.58127861,2581.07990119,2310.00127643,1132.66879188,1182.87053768,2621.83493044,1870.6249388,3002.78742917,1009.51935795,700.1634683346206,978.331032038,2187.29428683,803.416407728,2407.82493475,2281.83594963,945.57158952,1470.71965995,1765.77702333,2264.84575818,1513.90273736,1855.99090726,1738.84159476,1166.01781362,1980.6764485,1643.5544994,2104.85085785,2202.75897245,1618.27264204,3793.28869619,3764.47634392,2680.59020687,3001.64602364,2012.1410336,3110.88592785,447.3121649777918,2977.96723499,3463.20101902,1260.1453795186685,3977.57554517
Offshore Wind (AC),SE2 0,122.379188042,109.264169421,107.561375839,117.891106379,126.300441421,94.6322891026,54.4257582831,123.162504394,108.650273106,139.230028975,109.4561115,138.710728951,62.9090007092,61.1869676621,128.317898815,135.027238874,139.264577085,122.11648061,100.22777566,142.681320266,85.1335077553,67.51499108522694,44.5811348157,0.0,89.7265881515,90.5736435666,89.830651611,107.524628445,97.0544348041,34.3305679557,85.0506835814,96.7117615438,125.566046146,57.5713413534,100.426786231,97.0422810995,66.7373828453,80.6936900052,40.5395630214,134.870969397,119.644572498,83.387952943,207.569479289,176.258725428,114.526202452,172.204326115,98.3045665047,144.76331221,171.262487076,163.966040521,197.53196757,183.88728049,203.215285915
Offshore Wind (DC),BE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),DE1 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),DE1 4,162.063831123,182.946085647,167.183085141,161.893595981,186.455704576,100.513068982,66.1294997833,204.122830763,147.283836194,188.919046018,95.5462087452,218.998753303,148.185729984,132.655571838,159.545911066,146.795293543,151.692295267,94.2038688798,98.7593719956,150.782305126,114.514885979,193.755469105,45.7900058588,129.886907852,80.2811794597,147.471849847,80.6352935922,146.33768536,140.36326083,46.8036951852,116.819655354,135.819378817,132.463660349,115.217951795,123.055212873,134.982815487,80.0047345481,104.91960459,82.1001623653,162.741155515,151.469441963,119.353598829,212.257781599,200.224927219,160.685964995,181.919601077,141.77369093,171.663129678,173.466462212,178.293691435,197.265551857,178.794021369,218.815164187
Offshore Wind (DC),DE1 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),DK1 0,422.357688104,306.63654604,331.792122404,369.899251517,0.0,341.149224024,246.633570056,366.481757949,335.486125915,444.342800772,369.015170542,479.301185424,255.356927699,221.877651879,354.026326507,397.414021767,379.57262227,311.889145603,396.548312847,330.668228106,374.867129463,422.540099988,214.614542821,378.499819274,313.371590612,401.968685851,260.346288491,352.467246695,235.839504827,196.610274536,312.08006261,341.777402876,407.214655262,221.81911428,333.296763156,269.828171251,286.726191428,270.943675568,235.992538017,468.221640089,441.47248487,309.621005012,0.0,418.0461169105445,382.066716078,439.440618629,368.29734468,450.851369305,419.247052552,496.715423425,0.0,0.0,0.0
Offshore Wind (DC),DK2 0,12.670948975,9.96161270279,10.7443211493,13.2179761366,15.211033542,10.0542908656,6.25890413924,15.0497320278,8.21336789264,14.1247189943,9.03929723356,16.0438238295,8.61843038973,7.98774846521,10.7763546044,10.376235565,10.5043869712,5.7865709422,7.65227627595,8.21344689,0.0,0.0,0.0,0.0,8.59639728543,13.94347063,3.66290320926,10.4002187656,6.07841612602,3.87851794113,8.16195799862,11.0670376889,9.12202674173,9.65232241256,8.97927174774,11.9353024279,6.60594405857,8.71183660542,7.29319408925,10.8554163504,10.7687078308,9.95006344039,16.0476078486,14.8292853999,12.5409452821,11.9432181933,8.76313996231,12.916499048,14.4738715718,12.2861856932,15.2191357987,13.791106098,17.0989106428
Offshore Wind (DC),FR1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),GB0 0,3267.35909992,1865.42416094,2674.03322549,3003.17061846,0.0,3027.26571635,2127.88293254,2732.46755805,1600.0914053,2944.50427612,2608.59464286,3212.12688145,2761.96603701,2489.73360393,2718.24423821,0.0,2588.44833977,2057.58604302,1401.1199754757977,2318.87245115,2936.74289649,2105.58385786,1597.18857986,2915.84784021,2247.49934503,2134.0185252,1851.14174049,941.761570945,1229.76139852,1695.31116624,2921.14128886,1901.58059618,2481.21681426,1462.57543754,2287.65421876,1645.75755169,2867.45650409,2242.05929228,2266.04674885,3099.23229932,3290.34800444,3089.63315414,59.86390294589842,3423.008315624095,3118.36005536,2666.22382915,3152.18134987,2148.86608989,3416.4956023,2774.776797224962,0.0,0.0,0.0
Offshore Wind (DC),GB3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),NL1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),NO2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore Wind (DC),PL1 0,2301.37523152,2502.74287127,2118.63944974,1966.97173447,2450.2547712,1379.37683758,732.048009643,2741.91924035,2211.69332509,2766.454556,1195.52613153,2510.46542226,2173.79329036,2023.90614791,2084.3172822,2331.3344827,2017.23443354,1119.69498574,1190.99413019,2351.82652803,1737.85125406,2788.71647665,731.770141604,1699.08580867,988.0538369,2067.62071221,895.281841886,2072.67642483,1977.68413058,793.656617934,1501.74220864,1724.71670134,1948.22708969,1457.83561723,1611.46588321,1597.06239848,1166.10413323,1459.30452201,1547.31704519,2017.18227293,2183.89770248,1320.50136747,3008.6481312,2873.68695483,2189.19216351,2536.28563913,1771.21678753,2441.99268478,2570.75680793,2613.83808281,2727.39307939,2564.39892901,3143.2345174
